company_name,domain,playbook
Bosna-S,bosna-s.ba,Private Recyclers & Reprocessors
Botres Global GmbH,botres.com,Private Recyclers & Reprocessors
Bower,getbower.com,Private Recyclers & Reprocessors
Brangs + Heinrich GmbH,brangs-heinrich.de,Private Recyclers & Reprocessors
Brantner green solutions,brantner.com,Private Recyclers & Reprocessors
BRAUCO Rohr- und Umweltservice GmbH & Co. Dienstleistungen KG,brauco.de,Private Recyclers & Reprocessors
BRAUN Entsorgung GmbH,braun-entsorgung.de,Private Recyclers & Reprocessors
Breitsamer Entsorgung Recycling GmbH,breitsamer.com,Private Recyclers & Reprocessors
BRISK2,brisk2.eu,Private Recyclers & Reprocessors
Brødrene Dahl,bd.dk,Private Recyclers & Reprocessors
Brødrene Ulveseth AS,ulveseth.no,Private Recyclers & Reprocessors
BSR Bodensanierung Recycling GmbH,bsr-recycling.de,Private Recyclers & Reprocessors
BTA International,bta-international.deen,Private Recyclers & Reprocessors
BTU Hartmeier Entsorgung GmbH U. Co. KG,btu-hartmeier.de,Private Recyclers & Reprocessors
BUCHEN-ICS Romania SRL,buchen-ics.com,Private Recyclers & Reprocessors
Budmech,budmech.pl,Private Recyclers & Reprocessors
Buhck Hamburg,buhck-hamburg.de,Private Recyclers & Reprocessors
Bulengineering Company,bulengineering.com,Private Recyclers & Reprocessors
Buntmetalle 21 Ges.m.b.H.,buntmetalle21.at,Private Recyclers & Reprocessors
Bunzl Magyarország Kft.,bunzl.hu,Private Recyclers & Reprocessors
Busch-Hungária Kft,busch-hungaria.hu,Private Recyclers & Reprocessors
Buy Food with Plastic®,buyfoodwithplastic.org,Private Recyclers & Reprocessors
BVE Baulogistik-Verwertung-Entsorgungs GmbH,bveberlin.de,Private Recyclers & Reprocessors
BVSE-Entsorgergemeinschaft E.V.,bvse-entsorgergemeinschaft.de,Private Recyclers & Reprocessors
Bygger'n,byggern.no,Private Recyclers & Reprocessors
Bärnreuther Transport GmbH,baernreuther-transport.de,Private Recyclers & Reprocessors
Bónus,bonus.is,Private Recyclers & Reprocessors
Böttcher AG,bueromarkt-ag.de,Private Recyclers & Reprocessors
Børstad AS,borstad.no,Private Recyclers & Reprocessors
Bühler Entsorgung GmbH,buehler-verantwortung.de,Private Recyclers & Reprocessors
Bühlmann Recycling AG,bbr.ch,Private Recyclers & Reprocessors
Büscher Containerdienst- und Toilettenmietservice GmbH & Co. KG,buescher-containerdienst.de,Private Recyclers & Reprocessors
Büttner & Co,buttner.hu,Private Recyclers & Reprocessors
C-TECH Rückbau GmbH,c-tech.berlin,Private Recyclers & Reprocessors
C.I.O.S. Group,cios-grupa.com,Private Recyclers & Reprocessors
CAMO GmbH,camo.at,Private Recyclers & Reprocessors
CARBAGAS AG / Air Liquide,carbagas.ch,Private Recyclers & Reprocessors
Carbon Circle AS,carboncircle.com,Private Recyclers & Reprocessors
Carbon Cleanup,carbon-cleanup.com,Private Recyclers & Reprocessors
CarboTech Group,carbotech.de,Private Recyclers & Reprocessors
Cardbox Packaging,cardbox-packaging.com,Private Recyclers & Reprocessors
Caruso Umweltservice GmbH,carusoumwelt.de,Private Recyclers & Reprocessors
Cavallaro Montagen AG Metallbau,montagen-cavallaro.ch,Private Recyclers & Reprocessors
CB-Dienstleistungen,cb-dienstleistungen.de,Private Recyclers & Reprocessors
CBA Computer Broker AG,cba-zurich.ch,Private Recyclers & Reprocessors
CE INDUSTRIES,cei-aero.fund,Private Recyclers & Reprocessors
Cederbaum Container GmbH,cederbaum.de,Private Recyclers & Reprocessors
CellMark,cellmark.com,Private Recyclers & Reprocessors
Celltech Mobile Services,cms3r.com,Private Recyclers & Reprocessors
CELSA Huta Ostrowiec,celsaho.com,Private Recyclers & Reprocessors
Central Dabasi Nyomda Zrt.,dabasprint.hu,Private Recyclers & Reprocessors
Centralen,centralen.se,Private Recyclers & Reprocessors
Centravo Holding AG,centravo.ch,Private Recyclers & Reprocessors
CHECK24 Vergleichsportal GmbH,check24.de,Private Recyclers & Reprocessors
"CHEMCOMEX, a.s.",chemcomex.cz,Private Recyclers & Reprocessors
Chemitas GmbH,chemitas.de,Private Recyclers & Reprocessors
CHEMOSVIT Group,chemosvitgroup.com,Private Recyclers & Reprocessors
Chiresa AG,chiresa.ch,Private Recyclers & Reprocessors
Chorus Engineering,chorusengineering.ro,Private Recyclers & Reprocessors
CIAK Auto,ciak-auto.hr,Private Recyclers & Reprocessors
CIAK Grupa,ciak.hr,Private Recyclers & Reprocessors
CIJA TANK AB,cija.se,Private Recyclers & Reprocessors
Circ,circ.com,Private Recyclers & Reprocessors
Circular Denmark,cirkulaer.dk,Private Recyclers & Reprocessors
Circulose,circulose.com,Private Recyclers & Reprocessors
CirQualityOWL plus,cirqualityowl.de,Private Recyclers & Reprocessors
City Container A/S,citycontainer.dk,Private Recyclers & Reprocessors
Claus Schmidke Baustoffe GmbH,schmidke-baustoffe.de,Private Recyclers & Reprocessors
Clean R,cleanr.lv,Private Recyclers & Reprocessors
CleanHub,cleanhub.com,Private Recyclers & Reprocessors
Cleanpipe Sverige AB,cleanpipe.se,Private Recyclers & Reprocessors
CleanR Grupa,cleanrgrupa.lv,Private Recyclers & Reprocessors
Clearago,clearago.de,Private Recyclers & Reprocessors
CNGR Advanced Material,cngr.eu,Private Recyclers & Reprocessors
Cnytt.no,cnytt.no,Private Recyclers & Reprocessors
Collecct,collecct.com,Private Recyclers & Reprocessors
Combineering A/S,combineering.dk,Private Recyclers & Reprocessors
Compas Construction,compas.rs,Private Recyclers & Reprocessors
COMPOCITY Hungary,compocity.help,Private Recyclers & Reprocessors
con-pearl GmbH,con-pearl.de,Private Recyclers & Reprocessors
CONCEPT SBM GmbH,concept-sbm.com,Private Recyclers & Reprocessors
Concord Service Center Romania,werepairit.com,Private Recyclers & Reprocessors
Coninvest Kitchentechnology & Interior Design,coninvest.hu,Private Recyclers & Reprocessors
ConnectedBin Ltd.,connectedbin.eu,Private Recyclers & Reprocessors
Containerdienst Sandmann GmbH,containerdienst-sandmann.de,Private Recyclers & Reprocessors
Contec S.A.,contec.tech,Private Recyclers & Reprocessors
Continuum Composite Recycling,continuum.earth,Private Recyclers & Reprocessors
Convert a/s,convert.as,Private Recyclers & Reprocessors
CONWIN Technologies GmbH,conwin.de,Private Recyclers & Reprocessors
Coop Pronto AG,coop-pronto.ch,Private Recyclers & Reprocessors
Coral Computers d.o.o.,coral.rs,Private Recyclers & Reprocessors
COREBO GmbH,corebo.eu,Private Recyclers & Reprocessors
Coveris Group,coveris.com,Private Recyclers & Reprocessors
CRACO GmbH,craco.de,Private Recyclers & Reprocessors
Creative Denmark,creativedenmark.com,Private Recyclers & Reprocessors
CRONIMET,cronimet.de,Private Recyclers & Reprocessors
CRONIMET Envirotec GmbH,cronimet-envirotec.com,Private Recyclers & Reprocessors
Cronimet Latvia,cronimet.lv,Private Recyclers & Reprocessors
Cronite,cronite-group.com,Private Recyclers & Reprocessors
CSI LifeCycle Leasing GmbH,csilifecycle.de,Private Recyclers & Reprocessors
CTC Group,ctc.ro,Private Recyclers & Reprocessors
CTE Solution,ctesolution.ro,Private Recyclers & Reprocessors
CTE Trailers Bulgaria,ctetrailers.bg,Private Recyclers & Reprocessors
CupCup,cupcup.lt,Private Recyclers & Reprocessors
CURANTO - eine Marke der EGN Entsorgungsgesellschaft Niederrhein mbH,curanto.de,Private Recyclers & Reprocessors
Curef GmbH Metall- und Kunststoffhandel,curef.com,Private Recyclers & Reprocessors
Currenta,currenta.de,Private Recyclers & Reprocessors
Custos consult,custos-consult.com,Private Recyclers & Reprocessors
cylib,cylib.de,Private Recyclers & Reprocessors
Cylinders Holding,cylinders.cz,Private Recyclers & Reprocessors
Cyrkl,cyrkl.com,Private Recyclers & Reprocessors
"Czech Vanadium, a.s.",czechvanadium.com,Private Recyclers & Reprocessors
Dagens Byggeri,dagensbyggeri.dk,Private Recyclers & Reprocessors
Daka Denmark A/S,daka.dk,Private Recyclers & Reprocessors
DAKA Entsorgungsunternehmen GmbH. & Co KG,daka.tirol,Private Recyclers & Reprocessors
Dala Vatten och Avfall,dalavattenavfall.se,Private Recyclers & Reprocessors
Dansk Celleglas ApS,durapor.dk,Private Recyclers & Reprocessors
Dansk Miljø & Genbrug - DMG,damilog.dk,Private Recyclers & Reprocessors
Dansk Retursystem A/S,danskretursystem.dk,Private Recyclers & Reprocessors
DARE Gruppe,dare-gmbh.de,Private Recyclers & Reprocessors
DATRIA s.r.o.,datria.cz,Private Recyclers & Reprocessors
Davidsen A/S,davidsen.dk,Private Recyclers & Reprocessors
DB Ressourcer ApS,dbressourcer.dk,Private Recyclers & Reprocessors
DBG,dbg-bioenergy.nl,Private Recyclers & Reprocessors
DDM Metaling,ddmmetaling.rs,Private Recyclers & Reprocessors
DE-RO Handelsgesellschaft Meyer & Springer GmbH,de-ro.de,Private Recyclers & Reprocessors
DEBUS Umweltgerechte Entsorgungs GmbH,debus-dekontamination.de,Private Recyclers & Reprocessors
Deceuninck Polska,deceuninck.pl,Private Recyclers & Reprocessors
Deconstruction Group,deconstructiongroup.se,Private Recyclers & Reprocessors
Degenkolbe Recycling GmbH,degenkolbe-recycling.de,Private Recyclers & Reprocessors
DELETE - WORKING FOR THE FUTURE,delete.se,Private Recyclers & Reprocessors
Delkeskamp Verpackungswerke GmbH,delkeskamp.de,Private Recyclers & Reprocessors
DellCon GmbH,dellcon.de,Private Recyclers & Reprocessors
Deloro Wear Solutions GmbH,deloro.com,Private Recyclers & Reprocessors
DELSCI GmbH,delsci.com,Private Recyclers & Reprocessors
Denns BioMarkt,biomarkt.de,Private Recyclers & Reprocessors
Der Grüne Punkt – Duales System Deutschland GmbH,gruener-punkt.de,Private Recyclers & Reprocessors
Derendinger,derendinger.ch,Private Recyclers & Reprocessors
Derome,derome.se,Private Recyclers & Reprocessors
Desa Group,desagroup.de,Private Recyclers & Reprocessors
DESABAG GmbH,desabag.de,Private Recyclers & Reprocessors
DESABAU GmbH,desabau.de,Private Recyclers & Reprocessors
Dettmer Gruppe,dettmer-group.com,Private Recyclers & Reprocessors
Deutsche Recycling,deutsche-recycling.de,Private Recyclers & Reprocessors
Deutsche Umweltakademie,deutsche-umweltakademie.de,Private Recyclers & Reprocessors
Deutscher Holzwirtschaftsrat e.V.,dhwr.de,Private Recyclers & Reprocessors
DEVICE EUROPE,deviceeurope.com,Private Recyclers & Reprocessors
DIALLD BIO ENERGY HOLDING,dialld.com,Private Recyclers & Reprocessors
Diasol AG,diasol.ch,Private Recyclers & Reprocessors
Die bauRECYCLER,diebaurecycler.at,Private Recyclers & Reprocessors
Die Bremer Stadtreinigung AöR,die-bremer-stadtreinigung.de,Private Recyclers & Reprocessors
DIE PAPIERINDUSTRIE e. V.,papierindustrie.de,Private Recyclers & Reprocessors
Die Ressourcenmanager NÖ,dieressourcenmanager.at,Private Recyclers & Reprocessors
Diehl Defence,diehl.com,Private Recyclers & Reprocessors
Dienstleistungen Aller Art,dienstleistungen-rechel.de,Private Recyclers & Reprocessors
Diersch & Schröder GmbH & Co. KG,ds-bremen.de,Private Recyclers & Reprocessors
Dietmar Kuhs Planungsbüro für Abfallwirtschaft,paw-kuhs.de,Private Recyclers & Reprocessors
DIN Forsyning,dinforsyning.dk,Private Recyclers & Reprocessors
Dinges Logistics,dinges-logistics.com,Private Recyclers & Reprocessors
Dinos,dinos.si,Private Recyclers & Reprocessors
DISKUS Distribution,diskus.cz,Private Recyclers & Reprocessors
Ditsch Bau GmbH & Co. KG,ditsch-bau.de,Private Recyclers & Reprocessors
DiversiTech DACH | GUS,oelprotektor.de,Private Recyclers & Reprocessors
DIVERUS,diverus.com,Private Recyclers & Reprocessors
DODUCO Group,doduco.net,Private Recyclers & Reprocessors
Doloop,doloop.com,Private Recyclers & Reprocessors
Donauchem GmbH,donauchem.at,Private Recyclers & Reprocessors
Doosan Lentjes,doosanlentjes.com,Private Recyclers & Reprocessors
Dopak,dopak.pl,Private Recyclers & Reprocessors
Dorr GmbH & Co. KG,dorr.de,Private Recyclers & Reprocessors
dplan AG,dplan.ch,Private Recyclers & Reprocessors
DRA AB,draab.se,Private Recyclers & Reprocessors
Dreier Recycling GmbH,dreier-recycling.de,Private Recyclers & Reprocessors
Drekopf Entsorgung und Kanalservice GmbH,drekopf-kanalservice.de,Private Recyclers & Reprocessors
Drekopf Recyclingzentrum Rhein-Main GmbH,drekopf.de,Private Recyclers & Reprocessors
Dressler Group,dressler-group.com,Private Recyclers & Reprocessors
DTE,dte.ai,Private Recyclers & Reprocessors
Dudes & Barbies s.r.o.,dudesandbarbies.cz,Private Recyclers & Reprocessors
Dueker Group,dueker.de,Private Recyclers & Reprocessors
Duma Recycling,dumarecycling.com,Private Recyclers & Reprocessors
Dunapack Packaging - Prinzhorn Group,dunapack-packaging.com,Private Recyclers & Reprocessors
Dustin,dustingroup.com,Private Recyclers & Reprocessors
DYWIDAG,dywidag.com,Private Recyclers & Reprocessors
DÜPERTHAL Sicherheitstechnik GmbH & Co. KG,dueperthal.com,Private Recyclers & Reprocessors
Düring Schweiz AG,duering.ch,Private Recyclers & Reprocessors
E&O Entsorgung GmbH,eo-entsorgung.de,Private Recyclers & Reprocessors
e-findo GmbH,e-findo.de,Private Recyclers & Reprocessors
E-RECIKLAŽA 2010 d.o.o.,ereciklaza.com,Private Recyclers & Reprocessors
E-Waste Recycling Organizacja Odzysku Sprzętu Elektrycznego i Elektronicznego S.A.,e-wasterecycling.pl,Private Recyclers & Reprocessors
E. Flückiger AG,flag.ch,Private Recyclers & Reprocessors
easycircular,easycircular.de,Private Recyclers & Reprocessors
EasyMining,easymining.com,Private Recyclers & Reprocessors
Eberhard Unternehmungen,eberhard.ch,Private Recyclers & Reprocessors
EBERO AG,ebero.com,Private Recyclers & Reprocessors
eCar-Cycle GmbH | DEPPE Group of Companies,ecar-cycle.com,Private Recyclers & Reprocessors
Echte Mistkerle,echtemistkerle.at,Private Recyclers & Reprocessors
Eco Baltia,ecobaltia.lv,Private Recyclers & Reprocessors
ECO BALTIA VIDE,ecobaltiavide.lv,Private Recyclers & Reprocessors
Eco Sud S.A.,ecosud.ro,Private Recyclers & Reprocessors
Eco&More,ecoandmore.pl,Private Recyclers & Reprocessors
Eco-Care Recycling Solutions GmbH,ecocare-recycling.com,Private Recyclers & Reprocessors
Ecolean,ecolean.com,Private Recyclers & Reprocessors
Ecologica BG,ecologica.bg,Private Recyclers & Reprocessors
Econova,econova.se,Private Recyclers & Reprocessors
ECOPACK Bulgaria,ecopack.bg,Private Recyclers & Reprocessors
Ecopolplast,ecoplastomer.eu,Private Recyclers & Reprocessors
EcoPro BM Hungary Zrt.,ecoprobmhu.com,Private Recyclers & Reprocessors
EcoRebel AS,ecorebel.no,Private Recyclers & Reprocessors
ecorec,ecorec.eu,Private Recyclers & Reprocessors
Ecoservice,ecoservice.lt,Private Recyclers & Reprocessors
ECOSERVIS - komplexní nakládání s odpady s.r.o.,ecoservis.eu,Private Recyclers & Reprocessors
ECOSOIL Nord-West GmbH,ecosoil-umwelt.de,Private Recyclers & Reprocessors
Ecosol Bulgaria,ecosol.bg,Private Recyclers & Reprocessors
ECOTEC Fleet,ecotec-fleet.com,Private Recyclers & Reprocessors
ECOTOM GmbH,ecotom.de,Private Recyclers & Reprocessors
ECOWEST VERBUND,ecowest-verbund.de,Private Recyclers & Reprocessors
ECSO,ecso.lt,Private Recyclers & Reprocessors
Eesti Pandipakend OÜ,eestipandipakend.ee,Private Recyclers & Reprocessors
EEW Energy from Waste GmbH,eew-energyfromwaste.com,Private Recyclers & Reprocessors
EEW Energy from Waste Stapelfeld GmbH,eon-energyfromwaste.com,Private Recyclers & Reprocessors
EFO AB,efo.se,Private Recyclers & Reprocessors
EG GROUP,eg-metall.de,Private Recyclers & Reprocessors
Egger Transport AG,egger-trans.ch,Private Recyclers & Reprocessors
EGGERS-Gruppe,eggers-gruppe.de,Private Recyclers & Reprocessors
EGK Entsorgungsgesellschaft Krefeld GmbH & Co. KG,egk.de,Private Recyclers & Reprocessors
EGM Entsorgungsgesellschaft Mainz mbH,mhkw-mainz.de,Private Recyclers & Reprocessors
EGN Entsorgungsgesellschaft Niederrhein mbH,entsorgung-niederrhein.de,Private Recyclers & Reprocessors
EGW Entsorgungsgesellschaft,egw.de,Private Recyclers & Reprocessors
EHTW Service GmbH,ehtw.de,Private Recyclers & Reprocessors
Eichhorn Transport- und Entsorgungs-GmbH,eichhorn-recycling.de,Private Recyclers & Reprocessors
eierschachteln.de,eierschachteln.de,Private Recyclers & Reprocessors
Eigenbetrieb für kommunale Aufgaben und Dienstleistungen (EAD),ead.darmstadt.de,Private Recyclers & Reprocessors
Eisbär Trockentechnik GmbH,eisbaer.at,Private Recyclers & Reprocessors
Eisenmann Environmental Technology,eisenmann-environmental.com,Private Recyclers & Reprocessors
EIT RawMaterials,eitrawmaterials.eu,Private Recyclers & Reprocessors
Eko Cykl Organizacja Odzysku Opakowań S.A.,ekocykl.org,Private Recyclers & Reprocessors
EKO-PUNKT,eko-punkt.de,Private Recyclers & Reprocessors
Eko-Service Skandinavien,freonatervinning.se,Private Recyclers & Reprocessors
Ekonews,ekonews.cz,Private Recyclers & Reprocessors
Ekostar Pak,ekostarpak.rs,Private Recyclers & Reprocessors
EKOTOI Service ♻️,ekotoi.bg,Private Recyclers & Reprocessors
EL BAT,elbat.bg,Private Recyclers & Reprocessors
El Recycling,elrecycling.dk,Private Recyclers & Reprocessors
El-Kretsen,el-kretsen.se,Private Recyclers & Reprocessors
ELDAN Recycling A/S,eldan-recycling.com,Private Recyclers & Reprocessors
Electronic Waste Management Romania,weee.ro,Private Recyclers & Reprocessors
Elektroaltgeräte Koordinierungsstelle Austria GmbH,eak-austria.at,Private Recyclers & Reprocessors
Elektroauto-News.net,elektroauto-news.net,Private Recyclers & Reprocessors
ElektroEko Organizacja Odzysku Sprzętu Elektrycznego i Elektronicznego SA,elektroeko.pl,Private Recyclers & Reprocessors
Elektroimportøren AS,elektroimportoren.no,Private Recyclers & Reprocessors
Elektrorecykling,elektrorecykling.pl,Private Recyclers & Reprocessors
Elemet Recycling AB,elemet.se,Private Recyclers & Reprocessors
ELG | Aperam Recycling,elgmetals.com,Private Recyclers & Reprocessors
ELGOSCAR Zrt.,elgoscar.eu,Private Recyclers & Reprocessors
ELKOPLAST CZ,elkoplast.cz,Private Recyclers & Reprocessors
Elon Norge,elon.no,Private Recyclers & Reprocessors
elorec Recycling,elorec.de,Private Recyclers & Reprocessors
Elrec AG,elrec.net,Private Recyclers & Reprocessors
Elretur Danmark,elretur.dk,Private Recyclers & Reprocessors
Emballageretur,emballageretur.dk,Private Recyclers & Reprocessors
EMD Trading & Logistics GmbH,emd-trading.com,Private Recyclers & Reprocessors
Emerus,emerus.eu,Private Recyclers & Reprocessors
EMIL DEISS KG (GmbH + Co.),deiss.de,Private Recyclers & Reprocessors
